Year,Cars,Male,AgeGroup,City,TotalWeightedTrips,TotalWeightedKilometers,WeightedPersons,WeightedAverageTrips,WeightedAvgPartySizeCar,ShareTrips_Walk,ShareTrips_Bike,ShareTrips_Car,ShareTrips_PT,ShareKM_Walk,ShareKM_Bike,ShareKM_Car,ShareKM_PT
2020,1,0,66+,0,442627.366,4693961.508,125640.7361,NA,0.614634612,0.319985958,0.07336386,0.602233279,0.004416903,0.046852784,0.018169532,0.907557102,0.027420582
2020,1,0,66+,1,422580.8214,3172434.887,124077.4524,NA,0.50738904,0.370203383,0.09953784,0.511075323,0.019183454,0.074070852,0.043141417,0.869689949,0.013097781
2020,1,1,0-17,0,85050.2001,662681.4488,30822.1952,NA,1.552678019,0.303497599,0.271004503,0.328805647,0.096692251,0.038019305,0.058844399,0.69136863,0.211767667
2020,1,1,0-17,1,183201.3607,1428132.192,62432.50075,NA,1.860989465,0.314295609,0.347643664,0.240852573,0.097208154,0.0477924,0.09944058,0.629649173,0.223117847
2020,1,1,18-30,0,153051.4065,2705235.356,49571.29079,3.087500933,0.587738821,0.204002856,0.053738695,0.705420352,0.036838098,0.014915065,0.023847626,0.910419041,0.050818269
2020,1,1,18-30,1,378484.8828,5064914.574,117078.9539,3.232732018,0.777029734,0.230548571,0.131447589,0.588285656,0.049718183,0.027940832,0.038837149,0.866450222,0.066771798
2020,1,1,31-55,0,456590.6734,10227720.34,126469.8481,3.610272964,0.483065943,0.123983158,0.044534643,0.799426868,0.032055332,0.006962247,0.010611842,0.910803661,0.07162225
2020,1,1,31-55,1,854993.9537,9926109.438,223815.7972,3.820078673,0.634379057,0.248219736,0.152159776,0.573891723,0.025728766,0.02783051,0.061010816,0.852138409,0.059020266
2020,1,1,56-65,0,194207.6282,3349341.143,49918.37741,3.890503624,0.504535079,0.214071707,0.08441809,0.663886402,0.037623801,0.017236627,0.018801849,0.922098637,0.041862888
2020,1,1,56-65,1,345262.871,3578900.651,85540.05225,4.036271453,0.455255303,0.264010196,0.210262955,0.516656358,0.009070491,0.027414188,0.106220713,0.852981242,0.013383857
2020,1,1,66+,0,398529.627,4877670.51,118355.4192,NA,0.619390972,0.275225711,0.091784296,0.620854782,0.012135211,0.03288252,0.038535554,0.880471677,0.048110249
2020,1,1,66+,1,406445.2464,3272661.707,114248.3523,NA,0.568072386,0.236678839,0.107058306,0.638293967,0.017968888,0.04286074,0.062706685,0.86231677,0.032115805
2020,2,0,0-17,0,228219.0958,2583398.602,70726.52123,NA,1.995293415,0.210334876,0.19779964,0.499223122,0.092642362,0.019546933,0.033176736,0.845466652,0.101809678
2020,2,0,0-17,1,165457.8273,1533830.125,49265.12182,NA,1.729259579,0.191488023,0.312419874,0.426827993,0.06926411,0.024107397,0.077855889,0.673967678,0.224069036
2020,2,0,18-30,0,274528.0563,3688065.704,74797.29208,3.670294053,0.562875515,0.168699424,0.032230507,0.75241578,0.046654289,0.019075741,0.009571421,0.920466293,0.050886546
2020,2,0,18-30,1,157344.5042,2414316.267,44637.94016,3.524905129,0.793737886,0.166550435,0.053468699,0.704900472,0.075080394,0.017161325,0.018697904,0.882258401,0.081882369
2020,2,0,31-55,0,833895.3363,11265977.94,207124.1331,4.026065547,0.725282299,0.177046399,0.030936071,0.788683455,0.003334075,0.016792301,0.007501041,0.969239032,0.006467626
2020,2,0,31-55,1,559648.9705,6499862.332,136368.1527,4.103956529,0.769100809,0.216500101,0.108404496,0.667544671,0.007550732,0.028254885,0.024482801,0.93257381,0.014688504
2020,2,0,56-65,0,248211.8527,4004434.073,66224.97978,3.74800949,0.556451929,0.235107344,0.059966309,0.704926347,0,0.025472816,0.010507235,0.964019949,0
2020,2,0,56-65,1,151618.5781,2124519.468,41847.25328,3.623142887,0.518839304,0.260184161,0.123318021,0.599842123,0.016655695,0.026022826,0.025715905,0.910591373,0.037669896
2020,2,0,66+,0,151723.4542,2062489.138,38542.89381,3.936483207,0.661281126,0.277852188,0.111736997,0.610410815,0,0.037290314,0.026330134,0.936379552,0
2020,2,0,66+,1,61591.44581,546369.5278,18166.93156,2.283481704,0.513531069,0.247374532,0.043144794,0.686770706,0.022709969,0.043845817,0.008510743,0.886890167,0.060753273
2020,2,1,0-17,0,209091.3986,2448673.864,69009.94794,NA,2.040591207,0.261672436,0.221280717,0.390795626,0.126251221,0.026261787,0.036958392,0.779023057,0.157756763
2020,2,1,0-17,1,150724.3746,911800.2629,50388.12244,NA,1.905783747,0.272172304,0.31474367,0.335541052,0.077542975,0.049085531,0.097937463,0.688795887,0.16418112
2020,2,1,18-30,0,273885.9304,6919950.176,82604.58494,3.315626253,0.496190566,0.115252504,0.010440311,0.821356217,0.052950968,0.007563385,0.000956519,0.879909173,0.111570923
2020,2,1,18-30,1,196393.6684,2982477.962,58063.24576,3.382409402,0.41631452,0.178138504,0.061566772,0.736371145,0.023923579,0.016037028,0.015846984,0.944125585,0.023990403
2020,2,1,31-55,0,835050.5414,18122150.67,218549.8029,3.820870714,0.510834565,0.112524794,0.048399473,0.836664781,0.002410952,0.006871743,0.018460358,0.972419686,0.002248213
2020,2,1,31-55,1,571300.0259,8807080.692,150496.8194,3.796093686,0.520160348,0.199803906,0.047929949,0.746131086,0.006135059,0.020137366,0.015507473,0.949980927,0.014374234
2020,2,1,56-65,0,304890.1876,6701379.021,84869.66135,3.592452034,0.319669552,0.125367617,0.046287937,0.823160651,0.005183795,0.008548709,0.016892924,0.953799665,0.020758702
2020,2,1,56-65,1,196523.3324,3575241.337,54196.57686,3.626120758,0.401027594,0.261411124,0.073246536,0.66149337,0.00384897,0.024344945,0.024490133,0.943865771,0.007299152
2020,2,1,66+,0,147553.6671,2641050.316,44852.24484,NA,0.547399194,0.12328175,0.074061902,0.802656348,0,0.015172518,0.019525987,0.965301494,0
2020,2,1,66+,1,126778.3736,1297136.188,31125.60881,NA,0.5001729,0.260575407,0.043627164,0.69579743,0,0.033553525,0.044371532,0.922074943,0
2021,0,0,0-17,0,6839.426901,53423.1493,2484.894263,0.084045636,1.894717844,0.461634124,0.135936207,0.228889335,0.173540335,0.063990992,0.016963819,0.276450504,0.642594686
2021,0,0,0-17,1,29665.06097,206434.2244,8894.078441,0,2.428562707,0.448809262,0.159696749,0.11081759,0.2806764,0.055200937,0.03846525,0.270892723,0.63544109
2021,0,0,18-30,0,15577.29483,196905.2341,5476.063947,2.844615216,0.91411636,0.408177052,0.098263612,0.223370768,0.270188568,0.04068417,0.023608012,0.29619255,0.639515269
2021,0,0,18-30,1,458120.4325,2825783.479,126360.7464,3.62549641,1.29645943,0.46967394,0.282910451,0.120732381,0.126683228,0.096204154,0.15292324,0.437951542,0.312921064
2021,0,0,31-55,0,25989.02515,191399.2151,7439.097251,3.493572443,1.248699399,0.521881186,0.227586639,0.166892345,0.083639831,0.071635248,0.116803042,0.590319066,0.221242644
2021,0,0,31-55,1,277775.2843,1182010.391,74552.52778,3.725900283,1.350383969,0.556334994,0.250158574,0.062697667,0.130808764,0.155821871,0.167706951,0.337636567,0.338834612
2021,0,0,56-65,0,11867.54155,100993.4915,4069.896841,2.915931782,0.891583139,0.517443438,0.148557778,0.163224563,0.170774221,0.069353652,0.030528457,0.309767198,0.590350693
2021,0,0,56-65,1,81807.04136,387927.9415,24992.32142,3.273287023,1.192608864,0.443163859,0.320625404,0.0730735,0.163137238,0.124938388,0.1879973,0.123478736,0.563585576
2021,0,0,66+,0,46714.44422,222000.7183,13816.57654,0,1.446704384,0.716484152,0.152557977,0.078577503,0.052380367,0.160048343,0.07306953,0.345335111,0.421547016
2021,0,0,66+,1,177625.1179,979469.9083,51426.09022,NA,1.590191333,0.611434841,0.143355565,0.110325583,0.13488401,0.119541842,0.051178609,0.558925569,0.270353979
2021,0,1,0-17,0,4827.00883,77796.97073,2167.897276,0.924314506,1.875228621,0.311584997,0.149034541,0.301008114,0.238372349,0.019500547,0.024192619,0.581820633,0.374486201
2021,0,1,0-17,1,35731.1938,162287.2638,12301.51235,0,2.353722973,0.369924888,0.352250209,0.073831533,0.20399337,0.081375467,0.169518005,0.177189216,0.571917312
2021,0,1,18-30,0,18174.18005,263047.7395,6394.055729,2.842355591,0.636708322,0.381114247,0.209547758,0.258036181,0.151301814,0.02915464,0.048431942,0.432037421,0.490375997
2021,0,1,18-30,1,394910.5132,3164616.187,119378.6171,3.308050663,1.377583842,0.481060033,0.27699851,0.090818969,0.151122488,0.073258352,0.12442102,0.37102387,0.431296758
2021,0,1,31-55,0,29581.72309,310849.1417,9515.23338,3.108880456,1.400959497,0.573286462,0.164340635,0.149628401,0.112744502,0.079570523,0.034700122,0.441193976,0.444535378
2021,0,1,31-55,1,251571.3927,1254276.844,71619.26749,3.512621695,1.098440871,0.531043521,0.270874272,0.065196266,0.13288594,0.170708503,0.213797915,0.288748926,0.326744656
2021,0,1,56-65,0,9598.656066,112529.544,3461.426107,2.773035092,0.948322605,0.378819312,0.198921754,0.199547201,0.222711733,0.041294958,0.185369241,0.285849125,0.487486676
2021,0,1,56-65,1,56615.38241,281915.998,16202.93485,3.49414368,0.660186262,0.334320689,0.511269444,0.053914719,0.100495148,0.086294701,0.352431842,0.371152948,0.190120509
2021,0,1,66+,0,16787.56192,78795.14477,5316.536933,0,1.576850312,0.551621271,0.292976853,0.055214965,0.100186911,0.161497245,0.175692582,0.406122439,0.256687734
2021,0,1,66+,1,56964.724,200431.3655,19359.16876,NA,1,0.585956123,0.267058358,0.013315825,0.133669693,0.224729045,0.213128987,0.047725096,0.514416872
2021,1,0,0-17,0,104004.3817,676342.179,27073.9704,NA,1.857875162,0.364355266,0.273488761,0.329036312,0.033119662,0.069075483,0.070066916,0.757346492,0.103511109
2021,1,0,0-17,1,207837.15,1115543.893,61611.12043,NA,1.994415741,0.44375555,0.226317484,0.253573925,0.076353042,0.099428712,0.091469813,0.666349173,0.142752303
2021,1,0,18-30,0,139329.5234,2073601.271,34118.40046,4.083706198,0.780297686,0.237772266,0.040568679,0.661818982,0.059840074,0.019678447,0.00711913,0.824358112,0.148844311
2021,1,0,18-30,1,454333.2586,5028636.828,120380.7206,3.774136393,0.723896458,0.374538138,0.121864775,0.430898587,0.0726985,0.048363511,0.031192373,0.790565387,0.129878728
2021,1,0,31-55,0,528371.1168,5869791.575,114442.9737,4.616894332,0.726125192,0.262069311,0.045426043,0.687515806,0.004988841,0.031113961,0.009797349,0.953591947,0.005496743
2021,1,0,31-55,1,1067832.153,8518725.093,253851.0413,4.206530522,0.811209263,0.328951869,0.140673654,0.510292897,0.02008158,0.060037026,0.054392293,0.816225608,0.069345073
2021,1,0,56-65,0,229786.8024,2619354.971,63732.2676,3.605501751,0.487277915,0.315894768,0.06654966,0.606548536,0.011007036,0.033833267,0.024505228,0.930101031,0.011560473
2021,1,0,56-65,1,312084.7898,2504873.754,86566.53019,3.605143803,0.644188209,0.364852165,0.164075597,0.455835098,0.015237141,0.07031372,0.072904522,0.750378843,0.106402915
2021,1,0,66+,0,451834.467,3946500.193,130207.3409,NA,0.590229063,0.385320015,0.058374888,0.551605567,0.00469953,0.068306437,0.015176945,0.865049538,0.05146708
2021,1,0,66+,1,484144.2072,4468694.145,146771.9837,NA,0.528587947,0.378406727,0.076266312,0.527194989,0.018131972,0.062508543,0.033580506,0.860378753,0.043532198
2021,1,1,0-17,0,96933.77034,1131545.462,32334.48797,NA,1.76245557,0.270476369,0.240548282,0.356866844,0.132108506,0.03212757,0.034494731,0.675479759,0.257897939
2021,1,1,0-17,1,219442.4582,1139657.016,68949.55877,NA,2.021200934,0.394606518,0.299497541,0.231597967,0.074297974,0.098328254,0.115852616,0.600541776,0.185277354
2021,1,1,18-30,0,141432.6331,2730994.679,37678.70618,3.753648878,0.702580551,0.183651416,0.033268052,0.768511645,0.014568887,0.01413979,0.003210237,0.973536595,0.009113378
2021,1,1,18-30,1,368058.5343,4407538.559,110609.3375,3.327553918,0.604998449,0.286216379,0.118320954,0.536556226,0.058906441,0.026729616,0.032659551,0.83605653,0.104554302
2021,1,1,31-55,0,387974.5506,6632076.493,105643.9352,3.672473484,0.501284638,0.219294536,0.060699897,0.709761877,0.01024369,0.019106721,0.021070762,0.95202731,0.007795206
2021,1,1,31-55,1,975049.9555,12152795.9,255662.3907,3.8138185,0.628781806,0.284694257,0.134791542,0.551845677,0.028668525,0.034025219,0.054766009,0.868450639,0.042758134
2021,1,1,56-65,0,205172.0103,4046323.724,50329.50279,4.076575347,0.2373735,0.287108121,0.047391539,0.66550034,0,0.017903848,0.013274622,0.96882153,0
2021,1,1,56-65,1,337153.5126,5297481.368,84096.55354,4.009124017,0.417299519,0.239301701,0.098907576,0.65652926,0.005261462,0.023487489,0.02110082,0.94531238,0.010099311
2021,1,1,66+,0,390623.0168,5019539.319,118868.174,NA,0.590181309,0.20216656,0.063552591,0.723792227,0.010488622,0.021392745,0.022301829,0.919237108,0.037068318
2021,1,1,66+,1,448772.5803,4022536.736,119630.197,NA,0.574062261,0.301512578,0.095219658,0.59396135,0.009306414,0.048207319,0.047391915,0.895303237,0.009097529
2021,2,0,0-17,0,182027.6324,2274896.592,62604.43183,NA,1.790735649,0.275379947,0.152969911,0.481735971,0.089914172,0.029105657,0.02247693,0.809730644,0.138686769
2021,2,0,0-17,1,208807.1882,1686496.064,55205.35957,NA,1.723380779,0.274041368,0.275526853,0.385854902,0.064576877,0.042301119,0.085587408,0.754488953,0.11762252
2021,2,0,18-30,0,279208.3521,4623360.765,74115.09457,3.767226551,0.693614534,0.197865886,0.027748917,0.73073526,0.043649937,0.016891791,0.0040078,0.859412822,0.119687587
2021,2,0,18-30,1,163097.6165,1768648.771,40174.16645,4.059763547,0.840868816,0.224858217,0.054288992,0.650973112,0.06987968,0.025843409,0.013976684,0.876147118,0.084032788
2021,2,0,31-55,0,858100.9282,10617152.63,203391.6035,4.218959453,0.716076024,0.256259235,0.036002636,0.705215237,0.002522893,0.03060518,0.007537104,0.959206944,0.002650773
2021,2,0,31-55,1,656719.9511,5828861.39,150516.1464,4.363119618,0.618595493,0.274887173,0.069124935,0.645686386,0.010301506,0.051572119,0.022684997,0.901847157,0.023895727
2021,2,0,56-65,0,303406.9872,4168313.038,76342.42062,3.974290895,0.345847267,0.210500309,0.021785546,0.765261465,0.00245268,0.024005219,0.00322081,0.962062297,0.010711674
2021,2,0,56-65,1,198777.5628,2431032.368,49748.26015,3.995668637,0.444253353,0.32505007,0.105849001,0.543256068,0.02584486,0.035012495,0.044362027,0.757168564,0.163456914
2021,2,0,66+,0,112997.2916,1368001.613,31418.3376,2.520535584,0.549685761,0.237191762,0.075588837,0.682925355,0.004294046,0.035450435,0.020784791,0.936316298,0.007448476
2021,2,0,66+,1,56209.87084,385573.6315,16880.71917,1.108930306,0.47521581,0.283978507,0.073800814,0.626890185,0.015330493,0.075714601,0.011585553,0.875730082,0.036969765
2021,2,1,0-17,0,225678.8453,1442427.623,63381.8728,NA,2.081445836,0.348064412,0.25186859,0.350416069,0.04965093,0.07239655,0.087184052,0.72686925,0.113550148
2021,2,1,0-17,1,157688.3527,1221845.497,49002.237,NA,2.222586502,0.330165157,0.379429687,0.234322925,0.05608223,0.062511029,0.107918918,0.5557009,0.273869152
2021,2,1,18-30,0,320279.1978,5738837.459,89510.9127,3.578102247,0.643076235,0.159309369,0.019112461,0.796056987,0.025521183,0.011343144,0.018235068,0.936842372,0.033579416
2021,2,1,18-30,1,209747.7729,3753730.689,62863.59942,3.336553663,0.409334077,0.242659344,0.069418985,0.628356942,0.059564729,0.014772833,0.008172383,0.8102012,0.166853583
2021,2,1,31-55,0,884242.8996,18816925.89,224662.9757,3.935863918,0.5539796,0.177511512,0.040529114,0.771628545,0.010330829,0.012137635,0.007753983,0.945141462,0.034966921
2021,2,1,31-55,1,669635.4492,9087855.343,151890.5831,4.40866995,0.537455651,0.254774664,0.02180657,0.716553189,0.006865577,0.032050146,0.004608878,0.945221014,0.018119962
2021,2,1,56-65,0,378261.5083,7187353.898,103855.1912,3.642201262,0.298221834,0.167921848,0.033785149,0.794267732,0.00402527,0.013171082,0.013684777,0.96498811,0.008156032
2021,2,1,56-65,1,206193.5805,3399542.004,59106.18229,3.488528146,0.28664763,0.217639504,0.101015472,0.671797643,0.009547381,0.014723942,0.061752343,0.903719159,0.019804556
2021,2,1,66+,0,208085.843,3577394.846,54830.94545,NA,0.400441922,0.231969336,0.048921089,0.716421714,0.002687861,0.021791178,0.01263287,0.962292719,0.003283234
2021,2,1,66+,1,133390.9194,1627355.997,31632.02558,NA,0.561916308,0.294535306,0.052401874,0.643462632,0.009600188,0.045018374,0.029232272,0.920912625,0.004836729
2022,0,0,0-17,0,6839.426901,53423.1493,2484.894263,0.084045636,1.894717844,0.461634124,0.135936207,0.228889335,0.173540335,0.063990992,0.016963819,0.276450504,0.642594686
2022,0,0,0-17,1,29921.46676,200936.626,9410.971961,0,2.495423702,0.424405776,0.241972926,0.111523599,0.222097699,0.045461539,0.061178334,0.449884707,0.44347542
2022,0,0,18-30,0,13911.54072,180129.7353,4968.623038,2.799878479,0.847257319,0.414391277,0.120328033,0.231889407,0.233391283,0.041280091,0.020793908,0.333069821,0.60485618
2022,0,0,18-30,1,523863.065,3209804.631,137675.0968,3.805067707,1.52125552,0.553505833,0.261647937,0.083584672,0.101261558,0.09674119,0.140403205,0.398562242,0.364293363
2022,0,0,31-55,0,26410.48312,181683.7819,6887.712373,3.834434669,1.042340933,0.519678951,0.172212157,0.217958076,0.090150816,0.079691908,0.115135663,0.590339709,0.21483272
2022,0,0,31-55,1,291364.5111,1258540.949,72712.86807,4.007055681,1.838532716,0.417302245,0.332654329,0.03205761,0.217985817,0.114477071,0.224503383,0.161651515,0.49936803
2022,0,0,56-65,0,11867.54155,100993.4915,4069.896841,2.915931782,0.891583139,0.517443438,0.148557778,0.163224563,0.170774221,0.069353652,0.030528457,0.309767198,0.590350693
2022,0,0,56-65,1,91077.40854,474161.9191,28077.19179,3.243821862,0.862469343,0.392447334,0.397851443,0.057448098,0.152253125,0.107604847,0.173050851,0.133021594,0.586322708
2022,0,0,66+,0,47748.10623,221245.3946,14855.75301,0,0.953534795,0.684480782,0.20366886,0.081163382,0.030686977,0.167569721,0.084794788,0.204864845,0.542770647
2022,0,0,66+,1,206283.406,829149.2884,55931.26831,NA,1.574574914,0.666224958,0.220121777,0.033915594,0.079737671,0.194114737,0.161635127,0.298448863,0.345801273
2022,0,1,0-17,0,4827.00883,77796.97073,2167.897276,0.924314506,1.875228621,0.311584997,0.149034541,0.301008114,0.238372349,0.019500547,0.024192619,0.581820633,0.374486201
2022,0,1,0-17,1,30126.90318,165447.2655,10718.74264,0,2.286079621,0.320362078,0.332706871,0.077332655,0.269598396,0.052716166,0.136154705,0.139725229,0.6714039
2022,0,1,18-30,0,18310.9579,273456.7159,6381.847634,2.869225175,0.6863053,0.340724789,0.222576987,0.260252371,0.176445854,0.021357906,0.050763463,0.385677933,0.542200697
2022,0,1,18-30,1,446829.3185,2701915.149,123249.7174,3.62539832,1.205566131,0.503603874,0.266777195,0.096127347,0.133491584,0.081866032,0.167815569,0.310746369,0.439572029
2022,0,1,31-55,0,29077.04461,364384.7397,9276.783155,3.134388734,1.245733716,0.522758439,0.143669009,0.199391347,0.134181205,0.05242418,0.023650307,0.603531101,0.320394411
2022,0,1,31-55,1,266728.0368,1608748.416,88560.99346,3.011800414,1.020636333,0.339606284,0.418507757,0.05527423,0.186611729,0.073550245,0.24102874,0.177275528,0.508145487
2022,0,1,56-65,0,9598.656066,112529.544,3461.426107,2.773035092,0.948322605,0.378819312,0.198921754,0.199547201,0.222711733,0.041294958,0.185369241,0.285849125,0.487486676
2022,0,1,56-65,1,59226.12481,291191.6694,16827.51841,3.519599465,0.798805822,0.41494531,0.411661133,0.070056614,0.103336944,0.094096529,0.293388118,0.398603296,0.213912058
2022,0,1,66+,0,20406.04299,106861.0741,6114.574303,0,1.576850312,0.587136492,0.239329808,0.075706711,0.097826988,0.145710349,0.125889094,0.499097803,0.229302754
2022,0,1,66+,1,113209.2146,183855.8709,27255.647,NA,1.341150433,0.748169602,0.186359325,0.022360824,0.043110249,0.512445008,0.17992394,0.126980042,0.18065101
2022,1,0,0-17,0,100749.9198,652972.7132,29650.00471,NA,1.7866684,0.299125657,0.267455107,0.338453634,0.094965602,0.036221117,0.069292331,0.665391064,0.229095488
2022,1,0,0-17,1,226817.1959,1115354.118,64051.06385,NA,2.132545195,0.359692429,0.266313221,0.27665467,0.097339681,0.067024008,0.117607696,0.532527866,0.28284043
2022,1,0,18-30,0,133205.1735,2067373.095,37519.44639,3.550296881,0.748027531,0.199547878,0.042095603,0.685856347,0.072500172,0.013374838,0.009250247,0.828242252,0.149132663
2022,1,0,18-30,1,400520.3175,4687254.013,106972.4743,3.744143716,0.699452752,0.363247376,0.115790611,0.42961288,0.091349133,0.039822601,0.027463131,0.650318925,0.282395344
2022,1,0,31-55,0,478952.5614,6483208.657,111583.6545,4.292318293,0.782437728,0.213667034,0.072186039,0.696001067,0.01814586,0.021436514,0.014657545,0.90192179,0.061984151
2022,1,0,31-55,1,1041740.598,11328812.82,256077.2143,4.068072205,0.768874999,0.289027536,0.172240094,0.476807222,0.061925148,0.03201725,0.055829059,0.717919585,0.194234106
2022,1,0,56-65,0,230313.5244,2964144.627,65036.93743,3.541272598,0.59904474,0.298989833,0.06511838,0.599641436,0.03625035,0.034162522,0.019654256,0.820928016,0.125255205
2022,1,0,56-65,1,388911.0609,3144778.395,92835.09483,4.189267664,0.494733053,0.368298458,0.162930307,0.442585879,0.026185356,0.061951029,0.061138423,0.841479924,0.035430624
2022,1,0,66+,0,435650.8788,3841023.377,126520.7407,NA,0.628415229,0.355305022,0.06715814,0.569860066,0.007676771,0.058177911,0.017726218,0.885937861,0.03815801
2022,1,0,66+,1,464827.6814,3541497.491,128482.1797,NA,0.609223293,0.415767773,0.074773743,0.483692508,0.025765977,0.075348552,0.027606957,0.779641501,0.11740299
2022,1,1,0-17,0,111838.2925,749244.3588,34550.38057,NA,1.407522558,0.206024556,0.379674601,0.28884614,0.125454703,0.019421615,0.111802146,0.677452315,0.191323924
2022,1,1,0-17,1,202388.3863,1255650.117,59738.91647,NA,1.836018988,0.34807545,0.340932847,0.23891308,0.072078623,0.063480733,0.11133579,0.690445918,0.134737559
2022,1,1,18-30,0,148339.8777,3075725.878,39418.95052,3.763161518,0.727641219,0.22776551,0.041438989,0.69525257,0.035542931,0.00969629,0.008993767,0.919206029,0.062103914
2022,1,1,18-30,1,408569.8925,5656361.434,113078.3693,3.613156919,0.734795401,0.249071904,0.133765682,0.528769136,0.088393279,0.022956884,0.030913952,0.785237873,0.16089129
2022,1,1,31-55,0,370852.3108,7693085.29,99489.2148,3.727562948,0.524396012,0.177237449,0.053029688,0.732991687,0.036741175,0.01079808,0.01223037,0.894083664,0.082887886
2022,1,1,31-55,1,873666.3475,11455512.78,225157.2894,3.880249002,0.602935434,0.215955857,0.167036071,0.581950678,0.035057394,0.020031717,0.063670616,0.76638471,0.149912957
2022,1,1,56-65,0,224615.1156,3815611.088,56303.19578,3.989384839,0.434967161,0.234886963,0.055853308,0.684623933,0.024635795,0.015572237,0.012579309,0.941305055,0.030543399
2022,1,1,56-65,1,325260.2049,4520823.703,86491.42961,3.760606183,0.464988589,0.233297711,0.169092671,0.556726471,0.040883147,0.017599979,0.040554086,0.829829082,0.112016853
2022,1,1,66+,0,447330.1946,4667523.559,127865.8869,NA,0.624195279,0.276674259,0.080952708,0.638074868,0.004298165,0.037780756,0.040146517,0.909515554,0.012557173
2022,1,1,66+,1,475918.6173,3911384.863,126745.158,NA,0.663839645,0.360783059,0.102193952,0.516948438,0.020074551,0.060523425,0.063452723,0.737552583,0.138471269
2022,2,0,0-17,0,257292.051,3376346.587,83714.44501,NA,1.527819474,0.207551658,0.131517855,0.450693373,0.210237114,0.017543911,0.021541458,0.662782752,0.298131878
2022,2,0,0-17,1,154804.2128,1335901.604,44519.58628,NA,1.86438029,0.299657985,0.17298979,0.440042095,0.087310129,0.0421205,0.035681646,0.796326543,0.125871311
2022,2,0,18-30,0,261936.9724,4056878.734,70066.62625,3.738398528,0.815909797,0.164094176,0.049009129,0.735481723,0.051414973,0.013197174,0.00834939,0.876157865,0.10229557
2022,2,0,18-30,1,224463.9808,2945801.983,54003.13274,4.156499251,0.854730753,0.181368657,0.071325457,0.699715804,0.047590081,0.016367134,0.018382494,0.920783978,0.044466393
2022,2,0,31-55,0,957914.1288,13538627.27,218120.4631,4.391674744,0.675262845,0.207415651,0.034734223,0.751276185,0.006573941,0.021401501,0.009979795,0.949625791,0.018992912
2022,2,0,31-55,1,576570.1037,6070574.078,136637.4459,4.219707854,0.611446,0.2307255,0.059106773,0.701349675,0.008818052,0.028566238,0.018869151,0.930451619,0.022112992
2022,2,0,56-65,0,315799.5747,5009745.608,83790.4672,3.768920085,0.394758465,0.24477009,0.054555411,0.697826461,0.002848038,0.021719877,0.013402928,0.961286556,0.003590639
2022,2,0,56-65,1,189823.8325,2553680.06,49820.71537,3.810138636,0.407891205,0.195289108,0.083870795,0.714193152,0.006646945,0.024364828,0.021140297,0.949279972,0.005214903
2022,2,0,66+,0,101418.7612,1122556.884,30404.2692,NA,0.492813964,0.190914457,0.074524245,0.720208463,0.014352835,0.03348415,0.024141975,0.915142665,0.02723121
2022,2,0,66+,1,51851.14694,520539.4952,15448.58922,2.231168599,0.454482327,0.281989987,0.053783799,0.638980526,0.025245688,0.048794307,0.00569088,0.661008986,0.284505827
2022,2,1,0-17,0,223878.1738,2665627.663,74819.54069,NA,1.904572988,0.22284032,0.20617186,0.428066869,0.142920951,0.01919692,0.04782744,0.712830687,0.220144953
2022,2,1,0-17,1,111921.9602,1324921.227,44608.28646,NA,1.820070292,0.245412328,0.275477091,0.370914286,0.108196296,0.022446073,0.048010483,0.396993933,0.532549511
2022,2,1,18-30,0,295601.6944,5833767.851,91132.47327,3.243648326,0.5315981,0.10322717,0.030313887,0.841178607,0.025280335,0.007500948,0.006686577,0.943006924,0.042805551
2022,2,1,18-30,1,208749.6893,4070733.947,60749.74515,3.436223292,0.656817099,0.235678135,0.034065806,0.670603699,0.05965236,0.015781214,0.009001483,0.912164497,0.063052806
2022,2,1,31-55,0,874644.577,18517108.75,230885.6158,3.788215969,0.555349217,0.12667809,0.040144322,0.824282328,0.00889526,0.009818327,0.007995398,0.966949246,0.015237029
2022,2,1,31-55,1,627144.8143,9588053.156,146635.4331,4.276898162,0.559222877,0.178679159,0.033822132,0.774617295,0.012881413,0.016735798,0.011325207,0.923749658,0.048189337
2022,2,1,56-65,0,311224.8827,8184540.888,92632.08226,3.359795819,0.279762133,0.111493253,0.018981643,0.828563441,0.040961663,0.009535731,0.003413182,0.902147415,0.084903672
2022,2,1,56-65,1,227490.1374,4779770.013,57810.92561,3.935071701,0.405017158,0.188197026,0.079523629,0.646501596,0.085777749,0.011876189,0.064459915,0.84596255,0.077701345
2022,2,1,66+,0,131716.6005,2305904.832,40254.99367,NA,0.547872429,0.130300438,0.050287741,0.814232088,0.005179734,0.011106839,0.020848218,0.964731157,0.003313787
2022,2,1,66+,1,123314.0702,1022644.014,30601.06814,NA,0.487377453,0.18774844,0.09795294,0.713316894,0.000981726,0.035760159,0.102057757,0.861631616,0.000550467
2023,0,0,0-17,0,6839.426901,53423.1493,2484.894263,0.084045636,1.894717844,0.461634124,0.135936207,0.228889335,0.173540335,0.063990992,0.016963819,0.276450504,0.642594686
2023,0,0,0-17,1,31911.36938,196518.0336,10197.60266,0,2.455692991,0.406222849,0.250565522,0.114953356,0.228258273,0.048942949,0.07203151,0.393804167,0.485221375
2023,0,0,18-30,0,13911.54072,180129.7353,4968.623038,2.799878479,0.847257319,0.414391277,0.120328033,0.231889407,0.233391283,0.041280091,0.020793908,0.333069821,0.60485618
